;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
UF;COD_MUNICIPIO;NOME_MUNICIPIO;MRG;ZP;MODULO_FISCAL_ha;ZTM_IE 50/97;FMP_ha;AREAS_ESPECIAIS;;;;;;;;;;;;;
SE;2804409;NEÓPOLIS;007;3;35;B3-6;4;PA, ZM;;;;;;;;;;;;;
SE;2804458;NOSSA SENHORA APARECIDA;002;4;70;B3-6;4;S;;;;;;;;;;;;;
SE;2804508;NOSSA SENHORA DA GLÓRIA;001;4;70;B3-6;4;S, PA;;;;;;;;;;;;;
SE;2804607;NOSSA SENHORA DAS DORES;003;4;40;B3-6;4;S, PA;;;;;;;;;;;;;
SE;2804706;NOSSA SENHORA DE LOURDES;007;3;60;B3-6;4;S;;;;;;;;;;;;;
SE;2804805;NOSSA SENHORA DO SOCORRO;011;2;10;A2-2;2;ZM, PA;;;;;;;;;;;;;
SE;2804904;PACATUBA;009;3;20;B3-6;4;L, PA, ZM;;;;;;;;;;;;;
SE;2805000;PEDRA MOLE;002;4;70;B3-6;4;S, PA;;;;;;;;;;;;;
SE;2805109;PEDRINHAS;012;3;30;B3-6;4;ZM;;;;;;;;;;;;;
SE;2805208;PINHÃO;002;4;70;B3-6;4;S, PA;;;;;;;;;;;;;
SE;2805307;PIRAMBU;009;3;18;B3-6;4;L, ZM, PA;;;;;;;;;;;;;
SE;2805406;POÇO REDONDO;001;4;70;B3-6;4;S, PA;;;;;;;;;;;;;
SE;2805505;POÇO VERDE;005;3;40;B3-6;4;S, PA;;;;;;;;;;;;;
SE;2805604;PORTO DA FOLHA;001;4;70;B3-6;4;S, PA;;;;;;;;;;;;;
SE;2805703;PROPRIÁ;007;3;35;B3-6;4;PA;;;;;;;;;;;;;
SE;2805802;RIACHÃO DO DANTAS;006;3;35;B3-6;4;S, ZM;;;;;;;;;;;;;
SE;2805901;RIACHUELO;010;3;35;A3-3;3;ZM;;;;;;;;;;;;;
SE;2806008;RIBEIRÓPOLIS;002;4;70;B3-6;4;S;;;;;;;;;;;;;
SE;2806107;ROSÁRIO DO CATETE;010;3;30;A3-3;3;ZM;;;;;;;;;;;;;
SE;2806206;SALGADO;012;3;30;B3-6;4;ZM;;;;;;;;;;;;;
SE;2806305;SANTA LUZIA DO ITANHY;013;2;10;B3-6;4;PA, ZM;;;;;;;;;;;;;
SE;2806404;SANTANA DO SÃO FRANCISCO;007;3;35;B3-6;4;ZM, PA;;;;;;;;;;;;;
SE;2806503;SANTA ROSA DE LIMA;008;3;35;B3-6;4;ZM;;;;;;;;;;;;;
SE;2806602;SANTO AMARO DAS BROTAS;010;3;20;A3-3;3;ZM, PA;;;;;;;;;;;;;
SE;2806701;SÃO CRISTOVÃO;011;2;10;A2-2;2;PA, ZM;;;;;;;;;;;;;
SE;2806800;SÃO DOMINGOS;004;2;30;B3-6;4;S, ZM;;;;;;;;;;;;;
SE;2806909;SÃO FRANCISCO;009;4;40;B3-6;4;ZM, PA;;;;;;;;;;;;;
SE;2807006;SÃO MIGUEL DO ALEIXO;003;4;70;B3-6;4;S, PA;;;;;;;;;;;;;
SE;2807105;SIMÃO DIAS;005;3;40;B3-6;4;S, PA;;;;;;;;;;;;;
SE;2807204;SIRIRI;008;3;35;B3-6;4;ZM;;;;;;;;;;;;;
SE;2807303;TELHA;007;3;40;B3-6;4;;;;;;;;;;;;;;
SE;2807402;TOBIAS BARRETO;005;3;70;B3-6;4;S, PA;;;;;;;;;;;;;
SE;2807501;TOMAR DO GERU;012;3;40;B3-6;4;ZM, PA;;;;;;;;;;;;;
SE;2807600;UMBAÚBA;012;2;14;B3-6;4;PA, ZM;;;;;;;;;;;;;
BA;2900108;ABAÍRA;023;4;65;B3-6;4;S;;;;;;;;;;;;;
BA;2900207;ABARÉ;005;4;65;B2-5;3;S, PA;SR-29MSF;;;;;;;;;;;;
BA;2900306;ACAJUTIBA;017;3;30;A2-2;2;;;;;;;;;;;;;;
SE;2900355;ADUSTINA;015;3;30;B3-6;4;S, PA;;;;;;;;;;;;;
BA;2900405;ÁGUA FRIA;012;3;60;A2-2;2;S, PA;;;;;;;;;;;;;
BA;2900504;ÉRICO CARDOSO;025;4;65;B3-6;4;S;;;;;;;;;;;;;
BA;2900603;AIQUARA;024;3;35;A2-2;2;S;;;;;;;;;;;;;
BA;2900702;ALAGOINHAS;017;3;30;A2-2;2;ZM, PA;;;;;;;;;;;;;
BA;2900801;ALCOBAÇA;032;3;35;A2-2;2;L, PA, ZM;;;;;;;;;;;;;
BA;2900900;ALMADINA;031;2;20;A2-2;2;ZM, PA;;;;;;;;;;;;;
BA;2901007;AMARGOSA;024;3;35;A2-2;2;S, ZM;;;;;;;;;;;;;
BA;2901106;AMÉLIA RODRIGUES;019;2;30;A3-3;3;ZM;;;;;;;;;;;;;
BA;2901155;AMÉRICA DOURADA;009;4;65;B3-6;4;S, PA;;;;;;;;;;;;;
BA;2901205;ANAGÉ;028;3;35;A2-2;2;S;;;;;;;;;;;;;
BA;2901304;ANDARAÍ;023;4;65;B3-6;4;S, PA;;;;;;;;;;;;;
BA;2901353;ANDORINHA;008;4;65;B3-6;4;S, PA;;;;;;;;;;;;;
BA;2901403;ANGICAL;002;4;65;B3-6;4;PA;;;;;;;;;;;;;
BA;2901502;ANGUERA;012;3;60;A2-2;2;S;;;;;;;;;;;;;
SE;2901601;ANTAS;015;3;30;B3-6;4;S;;;;;;;;;;;;;
BA;2901700;ANTÔNIO CARDOSO;012;3;60;A2-2;2;S;;;;;;;;;;;;;
BA;2901809;ANTÔNIO GONÇALVES;008;4;65;B3-6;4;S, PA;;;;;;;;;;;;;
BA;2901908;APORÁ;017;3;30;A2-2;2;ZM;;;;;;;;;;;;;
BA;2901957;APUAREMA;024;3;35;A2-2;2;ZM;;;;;;;;;;;;;
BA;2902005;ARACATU;027;4;65;B3-6;4;S;;;;;;;;;;;;;
BA;2902054;ARAÇÁS;017;3;30;A2-2;2;ZM, PA;;;;;;;;;;;;;
BA;2902104;ARACI;016;3;50;B3-6;4;S;;;;;;;;;;;;;
BA;2902203;ARAMARI;017;3;30;A2-2;2;ZM;;;;;;;;;;;;;
BA;2902252;ARATACA;031;2;20;A2-2;2;PA, ZM;;;;;;;;;;;;;
BA;2902302;ARATUÍPE;020;2;30;A2-2;2;ZM;;;;;;;;;;;;;
BA;2902401;AURELINO LEAL;031;2;20;A2-2;2;ZM, PA;;;;;;;;;;;;;
BA;2902500;BAIANÓPOLIS;001;4;65;B2-5;3;;;;;;;;;;;;;;
BA;2902609;BAIXA GRANDE;011;4;60;B3-6;4;S;;;;;;;;;;;;;
BA;2902658;BANZAÊ;015;3;30;B3-6;4;S;;;;;;;;;;;;;
BA;2902708;BARRA;006;4;65;B3-6;4;S, PA;;;;;;;;;;;;;
BA;2902807;BARRA DA ESTIVA;023;4;65;B3-6;4;S;;;;;;;;;;;;;
BA;2902906;BARRA DO CHOÇA;028;3;35;A2-2;2;PA;;;;;;;;;;;;;
BA;2903003;BARRA DO MENDES;009;4;65;B3-6;4;S;;;;;;;;;;;;;
BA;2903102;BARRA DO ROCHA;031;2;20;A2-2;2;ZM, PA;;;;;;;;;;;;;
BA;2903201;BARREIRAS;001;4;65;B2-5;3;PA;;;;;;;;;;;;;
BA;2903235;BARRO ALTO;009;4;65;B3-6;4;S;;;;;;;;;;;;;
BA;2903276;BARROCAS;016;3;50;B3-6;4;S;;;;;;;;;;;;;
BA;2903300;BARRO PRETO;031;2;20;A2-2;2;ZM, PA;;;;;;;;;;;;;
BA;2903409;BELMONTE;031;2;20;A2-2;2;L, PA, ZM;;;;;;;;;;;;;
BA;2903508;BELO CAMPO;028;3;35;A2-2;2;;;;;;;;;;;;;;
BA;2903607;BIRITINGA;016;3;50;B3-6;4;S, PA;;;;;;;;;;;;;
BA;2903706;BOA NOVA;028;3;35;A2-2;2;S, PA;;;;;;;;;;;;;
BA;2903805;BOA VISTA DO TUPIM;011;4;60;B3-6;4;S, PA;;;;;;;;;;;;;
BA;2903904;BOM JESUS DA LAPA;007;4;65;B3-6;4;S, PA;;;;;;;;;;;;;
BA;2903953;BOM JESUS DA SERRA;028;3;35;A2-2;2;S;;;;;;;;;;;;;
BA;2904001;BONINAL;023;4;65;B3-6;4;S;;;;;;;;;;;;;
BA;2904050;BONITO;023;4;65;B3-6;4;S, PA;;;;;;;;;;;;;
BA;2904100;BOQUIRA;022;4;65;B3-6;4;S;;;;;;;;;;;;;
BA;2904209;BOTUPORÃ;022;4;65;B3-6;4;S;;;;;;;;;;;;;
BA;2904308;BREJÕES;024;3;35;A2-2;2;S;;;;;;;;;;;;;
BA;2904407;BREJOLÂNDIA;002;4;65;B3-6;4;;;;;;;;;;;;;;
BA;2904506;BROTAS DE MACAÚBAS;022;4;65;B3-6;4;S, PA;;;;;;;;;;;;;
BA;2904605;BRUMADO;027;4;65;B3-6;4;S;;;;;;;;;;;;;
BA;2904704;BUERAREMA;031;2;20;A2-2;2;PA, ZM;;;;;;;;;;;;;
BA;2904753;BURITIRAMA;006;4;65;B3-6;4;S, PA;;;;;;;;;;;;;
BA;2904803;CAATIBA;028;3;35;A2-2;2;;;;;;;;;;;;;;
BA;2904852;CABACEIRAS DO PARAGUAÇU;020;2;30;A2-2;2;S, ZM;;;;;;;;;;;;;
BA;2904902;CACHOEIRA;020;2;30;A2-2;2;PA, ZM;;;;;;;;;;;;;
BA;2905008;CACULÉ;026;4;65;B3-6;4;S;;;;;;;;;;;;;
BA;2905107;CAÉM;010;4;60;B3-6;4;S, PA;;;;;;;;;;;;;
BA;2905156;CAETANOS;028;3;35;A2-2;2;S;;;;;;;;;;;;;
BA;2905206;CAETITÉ;026;4;65;B3-6;4;S;;;;;;;;;;;;;
BA;2905305;CAFARNAUM;009;4;65;B3-6;4;S;;;;;;;;;;;;;
BA;2905404;CAIRU;030;2;40;A3-3;3;L, ZM;;;;;;;;;;;;;
BA;2905503;CALDEIRÃO GRANDE;010;4;65;B3-6;4;S, PA;;;;;;;;;;;;;
BA;2905602;CAMACAN;031;2;20;A2-2;2;PA, ZM;;;;;;;;;;;;;
BA;2905701;CAMAÇARI;021;2;7;A1-1;2;L, M, ZM, PA;;;;;;;;;;;;;
BA;2905800;CAMAMU;030;2;20;A3-3;3;PA, ZM;;;;;;;;;;;;;
BA;2905909;CAMPO ALEGRE DE LOURDES;004;4;65;A2-2;2;S, PA;;;;;;;;;;;;;
BA;2906006;CAMPO FORMOSO;008;4;65;B3-6;4;S, PA;;;;;;;;;;;;;
BA;2906105;CANÁPOLIS;003;4;65;B3-6;4;;;;;;;;;;;;;;
BA;2906204;CANARANA;009;4;65;B3-6;4;S;;;;;;;;;;;;;
BA;2906303;CANAVIEIRAS;031;2;20;A2-2;2;L, PA, ZM;;;;;;;;;;;;;
BA;2906402;CANDEAL;016;3;60;B3-6;4;S;;;;;;;;;;;;;
BA;2906501;CANDEIAS;021;2;7;A1-1;2;L, M, ZM, PA;;;;;;;;;;;;;
BA;2906600;CANDIBA;026;4;65;B3-6;4;S;;;;;;;;;;;;;
BA;2906709;CÂNDIDO SALES;028;3;35;A2-2;2;PA;;;;;;;;;;;;;
BA;2906808;CANSANÇÃO;014;3;50;B3-6;4;S, PA;;;;;;;;;;;;;
BA;2906824;CANUDOS;014;3;50;B3-6;4;S, PA;;;;;;;;;;;;;
BA;2906857;CAPELA DO ALTO ALEGRE;016;3;50;B3-6;4;S;;;;;;;;;;;;;
BA;2906873;CAPIM GROSSO;010;4;60;B3-6;4;S;;;;;;;;;;;;;
BA;2906899;CARAÍBAS;027;4;65;B3-6;4;S;;;;;;;;;;;;;
BA;2906907;CARAVELAS;032;3;35;A2-2;2;L, ZM, PA;;;;;;;;;;;;;
BA;2907004;CARDEAL DA SILVA;018;3;30;B3-6;4;ZM;;;;;;;;;;;;;
BA;2907103;CARINHANHA;007;4;65;B3-6;4;PA;;;;;;;;;;;;;
BA;2907202;CASA NOVA;004;4;65;A2-2;2;S, PA, R;;;;;;;;;;;;;
BA;2907301;CASTRO ALVES;020;3;60;A2-2;2;S, PA;;;;;;;;;;;;;
BA;2907400;CATOLÂNDIA;001;4;65;B2-5;3;;;;;;;;;;;;;;
BA;2907509;CATU;019;2;7;A3-3;3;ZM, PA;;;;;;;;;;;;;
BA;2907558;CATURAMA;022;4;65;B3-6;4;S;;;;;;;;;;;;;
BA;2907608;CENTRAL;009;4;65;B3-6;4;S;;;;;;;;;;;;;
BA;2907707;CHORROCHÓ;005;4;65;B2-5;3;S;SR-29MSF;;;;;;;;;;;;
BA;2907806;CÍCERO DANTAS;015;3;30;B3-6;4;S;;;;;;;;;;;;;
SE;2907905;CIPÓ;015;3;30;B3-6;4;S, PA;;;;;;;;;;;;;
BA;2908002;COARACI;031;2;20;A2-2;2;PA, ZM;;;;;;;;;;;;;
BA;2908101;COCOS;003;4;65;B3-6;4;;;;;;;;;;;;;;
BA;2908200;CONCEIÇÃO DA FEIRA;012;2;30;A2-2;2;ZM;;;;;;;;;;;;;
BA;2908309;CONCEIÇÃO DO ALMEIDA;020;2;30;A2-2;2;ZM;;;;;;;;;;;;;
BA;2908408;CONCEIÇÃO DO COITÉ;016;3;50;B3-6;4;S, PA;;;;;;;;;;;;;
BA;2908507;CONCEIÇÃO DO JACUÍPE;012;2;30;A2-2;2;ZM;;;;;;;;;;;;;
BA;2908606;CONDE;018;3;30;B3-6;4;L, ZM, PA;;;;;;;;;;;;;
BA;2908705;CONDEÚBA;027;4;65;B3-6;4;S;;;;;;;;;;;;;
BA;2908804;CONTENDAS DO SINCORÁ;023;4;65;B3-6;4;S;;;;;;;;;;;;;
BA;2908903;CORAÇÃO DE MARIA;012;3;15;A2-2;2;S, ZM;;;;;;;;;;;;;
BA;2909000;CORDEIROS;027;4;65;B3-6;4;S, PA;;;;;;;;;;;;;
BA;2909109;CORIBE;003;4;65;B3-6;4;PA;;;;;;;;;;;;;
SE;2909208;CORONEL JOÃO SÁ;013;4;70;B3-6;4;S, PA;;;;;;;;;;;;;
BA;2909307;CORRENTINA;003;4;65;B3-6;4;PA;;;;;;;;;;;;;
BA;2909406;COTEGIPE;002;4;65;B3-6;4;PA;;;;;;;;;;;;;
BA;2909505;CRAVOLÂNDIA;024;3;35;A2-2;2;S, PA;;;;;;;;;;;;;
BA;2909604;CRISÓPOLIS;017;3;30;A2-2;2;S;;;;;;;;;;;;;
BA;2909703;CRISTÓPOLIS;002;4;65;B3-6;4;;;;;;;;;;;;;;
BA;2909802;CRUZ DAS ALMAS;020;2;30;A2-2;2;ZM;;;;;;;;;;;;;
BA;2909901;CURAÇÁ;004;4;65;A2-2;2;S, PA, R;SR-29MSF;;;;;;;;;;;;
BA;2910008;DÁRIO MEIRA;028;3;35;A2-2;2;S, ZM, PA;;;;;;;;;;;;;
BA;2910057;DIAS D'ÁVILA;021;2;7;A1-1;2;M, ZM;;;;;;;;;;;;;
BA;2910107;DOM BASÍLIO;025;4;65;B3-6;4;S;;;;;;;;;;;;;
BA;2910206;DOM MACEDO COSTA;020;2;30;A2-2;2;ZM;;;;;;;;;;;;;
BA;2910305;ELÍSIO MEDRADO;012;3;50;A2-2;2;S, ZM;;;;;;;;;;;;;
BA;2910404;ENCRUZILHADA;029;3;50;A3-3;3;PA;;;;;;;;;;;;;
BA;2910503;ENTRE RIOS;018;3;30;B3-6;4;L, ZM, PA;;;;;;;;;;;;;
BA;2910602;ESPLANADA;018;3;30;B3-6;4;L, PA, ZM;;;;;;;;;;;;;
BA;2910701;EUCLIDES DA CUNHA;014;3;50;B3-6;4;S, PA;;;;;;;;;;;;;
BA;2910727;EUNÁPOLIS;032;3;35;A2-2;2;PA, ZM;;;;;;;;;;;;;
SE;2910750;FÁTIMA;015;3;30;B3-6;4;S;;;;;;;;;;;;;
BA;2910776;FEIRA DA MATA;007;4;65;B3-6;4;;;;;;;;;;;;;;
BA;2910800;FEIRA DE SANTANA;012;3;30;A2-2;2;S;;;;;;;;;;;;;
BA;2910859;FILADÉLFIA;008;4;65;B3-6;4;S;;;;;;;;;;;;;
BA;2910909;FIRMINO ALVES;031;2;20;A2-2;2;ZM;;;;;;;;;;;;;
BA;2911006;FLORESTA AZUL;031;2;20;A2-2;2;ZM, PA;;;;;;;;;;;;;
BA;2911105;FORMOSA DO RIO PRETO;001;4;65;B2-5;3;PA;;;;;;;;;;;;;
BA;2911204;GANDU;031;2;20;A2-2;2;ZM, PA;;;;;;;;;;;;;
BA;2911253;GAVIÃO;016;3;50;B3-6;4;S;;;;;;;;;;;;;
BA;2911303;GENTIO DO OURO;009;4;65;B3-6;4;S;;;;;;;;;;;;;
BA;2911402;GLÓRIA;005;4;70;B2-5;3;S;SR-29MSF;;;;;;;;;;;;
BA;2911501;GONGOGI;031;2;20;A2-2;2;ZM, PA;;;;;;;;;;;;;
BA;2911600;GOVERNADOR MANGABEIRA;020;2;30;A2-2;2;S, ZM;;;;;;;;;;;;;
BA;2911659;GUAJERU;027;4;65;B3-6;4;S;;;;;;;;;;;;;
BA;2911709;GUANAMBI;026;4;65;B3-6;4;S;;;;;;;;;;;;;
BA;2911808;GUARATINGA;032;3;40;A2-2;2;ZM, PA;;;;;;;;;;;;;
SE;2911857;HELIÓPOLIS;015;3;30;B3-6;4;S;;;;;;;;;;;;;
BA;2911907;IAÇU;011;3;50;B3-6;4;S, PA;;;;;;;;;;;;;
BA;2912004;IBIASSUCÊ;026;4;65;B3-6;4;S;;;;;;;;;;;;;
BA;2912103;IBICARAÍ;031;2;20;A2-2;2;ZM, PA;;;;;;;;;;;;;
BA;2912202;IBICOARA;023;4;65;B3-6;4;S, PA;;;;;;;;;;;;;
BA;2912301;IBICUÍ;028;2;40;A2-2;2;S, ZM;;;;;;;;;;;;;
BA;2912400;IBIPEBA;009;4;65;B3-6;4;S;;;;;;;;;;;;;
BA;2912509;IBIPITANGA;022;4;65;B3-6;4;S;;;;;;;;;;;;;
BA;2912608;IBIQUERA;011;4;60;B3-6;4;S, PA;;;;;;;;;;;;;
BA;2912707;IBIRAPITANGA;031;2;20;A2-2;2;ZM, PA;;;;;;;;;;;;;
BA;2912806;IBIRAPUÃ;032;3;55;A2-2;2;ZM;;;;;;;;;;;;;
BA;2912905;IBIRATAIA;031;2;20;A2-2;2;PA, ZM;;;;;;;;;;;;;
BA;2913002;IBITIARA;022;4;65;B3-6;4;S;;;;;;;;;;;;;
BA;2913101;IBITITÁ;009;4;65;B3-6;4;S;;;;;;;;;;;;;
BA;2913200;IBOTIRAMA;006;4;65;B3-6;4;S, PA;;;;;;;;;;;;;
BA;2913309;ICHU;016;3;60;B3-6;4;S;;;;;;;;;;;;;
BA;2913408;IGAPORÃ;026;4;65;B3-6;4;S;;;;;;;;;;;;;
BA;2913457;IGRAPIÚNA;030;2;20;A3-3;3;L, PA, ZM;;;;;;;;;;;;;
BA;2913507;IGUAÍ;028;2;30;A2-2;2;S, ZM, PA;;;;;;;;;;;;;
BA;2913606;ILHÉUS;031;2;20;A2-2;2;L, PA, ZM;;;;;;;;;;;;;
BA;2913705;INHAMBUPE;017;3;30;A2-2;2;S, PA;;;;;;;;;;;;;
BA;2913804;IPECAETÁ;012;3;50;A2-2;2;S;;;;;;;;;;;;;
BA;2913903;IPIAÚ;031;2;20;A2-2;2;ZM;;;;;;;;;;;;;
BA;2914000;IPIRÁ;012;3;60;A2-2;2;S, PA;;;;;;;;;;;;;
BA;2914109;IPUPIARA;022;4;65;B3-6;4;S;;;;;;;;;;;;;
BA;2914208;IRAJUBA;024;3;35;A2-2;2;S, PA;;;;;;;;;;;;;
BA;2914307;IRAMAIA;024;4;65;A2-2;2;S, PA;;;;;;;;;;;;;
BA;2914406;IRAQUARA;009;4;65;B3-6;4;S, PA;;;;;;;;;;;;;
BA;2914505;IRARÁ;012;3;30;A2-2;2;S, ZM;;;;;;;;;;;;;
BA;2914604;IRECÊ;009;4;65;B3-6;4;S;;;;;;;;;;;;;
BA;2914653;ITABELA;032;3;35;A2-2;2;ZM, PA;;;;;;;;;;;;;
BA;2914703;ITABERABA;011;4;60;B3-6;4;S, PA;;;;;;;;;;;;;
BA;2914802;ITABUNA;031;2;20;A2-2;2;ZM, PA;;;;;;;;;;;;;
BA;2914901;ITACARÉ;031;2;20;A2-2;2;L, PA, ZM;;;;;;;;;;;;;
BA;2915007;ITAETÉ;023;4;65;B3-6;4;S, PA;;;;;;;;;;;;;
BA;2915106;ITAGI;024;3;35;A2-2;2;S, ZM;;;;;;;;;;;;;
BA;2915205;ITAGIBÁ;031;2;35;A2-2;2;S, ZM;;;;;;;;;;;;;
BA;2915304;ITAGIMIRIM;032;2;40;A2-2;2;ZM;;;;;;;;;;;;;
BA;2915353;ITAGUAÇU DA BAHIA;006;4;65;B3-6;4;S, PA;;;;;;;;;;;;;
BA;2915403;ITAJU DO COLÔNIA;031;2;50;A2-2;2;ZM;;;;;;;;;;;;;
BA;2915502;ITAJUÍPE;031;2;20;A2-2;2;PA, ZM;;;;;;;;;;;;;
BA;2915601;ITAMARAJU;032;3;40;A2-2;2;PA, ZM;;;;;;;;;;;;;
BA;2915700;ITAMARI;031;2;20;A2-2;2;ZM;;;;;;;;;;;;;
BA;2915809;ITAMBÉ;029;3;60;A3-3;3;PA;;;;;;;;;;;;;
BA;2915908;ITANAGRA;019;3;30;A3-3;3;ZM, PA;;;;;;;;;;;;;
BA;2916005;ITANHÉM;032;3;50;A2-2;2;ZM, PA;;;;;;;;;;;;;
BA;2916104;ITAPARICA;021;2;7;A1-1;2;L, M, ZM;;;;;;;;;;;;;
BA;2916203;ITAPÉ;031;2;20;A2-2;2;ZM;;;;;;;;;;;;;
BA;2916302;ITAPEBI;031;2;35;A2-2;2;ZM, PA;;;;;;;;;;;;;
BA;2916401;ITAPETINGA;029;3;60;A3-3;3;;;;;;;;;;;;;;
SE;2916500;ITAPICURU;015;3;30;B3-6;4;S, PA;;;;;;;;;;;;;
BA;2916609;ITAPITANGA;031;2;20;A2-2;2;ZM;;;;;;;;;;;;;
BA;2916708;ITAQUARA;024;3;35;A2-2;2;S;;;;;;;;;;;;;
BA;2916807;ITARANTIM;029;3;60;A3-3;3;;;;;;;;;;;;;;
BA;2916856;ITATIM;012;3;50;A2-2;2;S;;;;;;;;;;;;;
BA;2916906;ITIRUÇU;024;3;35;A2-2;2;S;;;;;;;;;;;;;
BA;2917003;ITIÚBA;008;3;50;B3-6;4;S, PA;;;;;;;;;;;;;
BA;2917102;ITORORÓ;029;2;30;A3-3;3;;;;;;;;;;;;;;
BA;2917201;ITUAÇU;027;4;65;B3-6;4;S;;;;;;;;;;;;;
BA;2917300;ITUBERÁ;030;2;20;A3-3;3;L, ZM, PA;;;;;;;;;;;;;
BA;2917334;IUIÚ;026;4;65;B3-6;4;S;;;;;;;;;;;;;
BA;2917359;JABORANDI;003;4;65;B3-6;4;PA;;;;;;;;;;;;;
BA;2917409;JACARACI;026;4;65;B3-6;4;S;;;;;;;;;;;;;
BA;2917508;JACOBINA;010;4;60;B3-6;4;S, PA;;;;;;;;;;;;;
BA;2917607;JAGUAQUARA;024;3;35;A2-2;2;S, PA;;;;;;;;;;;;;
BA;2917706;JAGUARARI;008;4;65;B3-6;4;S, PA;;;;;;;;;;;;;
BA;2917805;JAGUARIPE;020;2;30;A2-2;2;L, ZM;;;;;;;;;;;;;
SE;2917904;JANDAÍRA;018;3;30;B3-6;4;L, ZM, PA;;;;;;;;;;;;;
BA;2918001;JEQUIÉ;024;3;35;A2-2;2;S;;;;;;;;;;;;;
SE;2918100;JEREMOABO;013;4;70;B3-6;4;S, PA;;;;;;;;;;;;;
BA;2918209;JIQUIRIÇA;024;3;35;A2-2;2;ZM;;;;;;;;;;;;;
BA;2918308;JITAÚNA;024;3;35;A2-2;2;S, ZM;;;;;;;;;;;;;
BA;2918357;JOÃO DOURADO;009;4;65;B3-6;4;S;;;;;;;;;;;;;
BA;2918407;JUAZEIRO;004;4;65;A2-2;2;S, PA, R;;;;;;;;;;;;;
BA;2918456;JUCURUÇU;032;3;40;A2-2;2;PA, ZM;;;;;;;;;;;;;
BA;2918506;JUSSARA;009;4;65;B3-6;4;S;;;;;;;;;;;;;
BA;2918555;JUSSARI;031;2;20;A2-2;2;ZM, PA;;;;;;;;;;;;;
BA;2918605;JUSSIAPE;023;4;65;B3-6;4;S;;;;;;;;;;;;;
BA;2918704;LAFAIETE COUTINHO;024;3;35;A2-2;2;S;;;;;;;;;;;;;
BA;2918753;LAGOA REAL;026;4;65;B3-6;4;S;;;;;;;;;;;;;
BA;2918803;LAJE;024;3;35;A2-2;2;ZM;;;;;;;;;;;;;
BA;2918902;LAJEDÃO;032;3;55;A2-2;2;ZM;;;;;;;;;;;;;
BA;2919009;LAJEDINHO;011;4;60;B3-6;4;S, PA;;;;;;;;;;;;;
BA;2919058;LAJEDO DO TABOCAL;024;3;35;A2-2;2;S, PA;;;;;;;;;;;;;
BA;2919108;LAMARÃO;016;3;50;B3-6;4;S;;;;;;;;;;;;;
BA;2919157;LAPÃO;009;4;65;B3-6;4;S;;;;;;;;;;;;;
BA;2919207;LAURO DE FREITAS;021;2;7;A1-1;2;L, M, ZM;;;;;;;;;;;;;
BA;2919306;LENÇÓIS;023;4;65;B3-6;4;S, PA;;;;;;;;;;;;;
BA;2919405;LICÍNIO DE ALMEIDA;026;4;65;B3-6;4;S;;;;;;;;;;;;;
BA;2919504;LIVRAMENTO DE NOSSA SENHORA;025;4;65;B3-6;4;S;;;;;;;;;;;;;
BA;2919553;LUIS EDUARDO MAGALHÃES;001;4;65;B2-5;3;PA;;;;;;;;;;;;;
BA;2919603;MACAJUBA;011;4;60;B3-6;4;S, PA;;;;;;;;;;;;;
BA;2919702;MACARANI;029;3;60;A3-3;3;;;;;;;;;;;;;;
BA;2919801;MACAÚBAS;022;4;65;B3-6;4;S;;;;;;;;;;;;;
BA;2919900;MACURURÉ;005;4;65;B2-5;3;S;SR-29MSF;;;;;;;;;;;;
BA;2919926;MADRE DE DEUS;021;2;5;A1-1;2;L, M, ZM;;;;;;;;;;;;;
BA;2919959;MAETINGA;027;4;65;B3-6;4;S;;;;;;;;;;;;;
BA;2920007;MAIQUINIQUE;029;3;60;A3-3;3;;;;;;;;;;;;;;
BA;2920106;MAIRI;011;4;60;B3-6;4;S, PA;;;;;;;;;;;;;
BA;2920205;MALHADA;026;4;65;B3-6;4;S, PA;;;;;;;;;;;;;
BA;2920304;MALHADA DE PEDRAS;027;4;65;B3-6;4;S;;;;;;;;;;;;;
BA;2920403;MANOEL VITORINO;028;3;35;A2-2;2;S;;;;;;;;;;;;;
BA;2920452;MANSIDÃO;002;4;65;B3-6;4;PA;;;;;;;;;;;;;
BA;2920502;MARACÁS;024;3;35;A2-2;2;S, PA;;;;;;;;;;;;;
BA;2920601;MARAGOGIPE;020;2;30;A2-2;2;ZM;;;;;;;;;;;;;
BA;2920700;MARAÚ;030;2;20;A3-3;3;L, PA, ZM;;;;;;;;;;;;;
BA;2920809;MARCIONÍLIO SOUZA;024;3;35;A2-2;2;S, PA;;;;;;;;;;;;;
BA;2920908;MASCOTE;031;2;20;A2-2;2;PA, ZM;;;;;;;;;;;;;
BA;2921005;MATA DE SÃO JOÃO;019;2;7;A3-3;3;L, ZM, PA;;;;;;;;;;;;;
BA;2921054;MATINA;026;4;65;B3-6;4;S;;;;;;;;;;;;;
BA;2921104;MEDEIROS NETO;032;3;55;A2-2;2;ZM;;;;;;;;;;;;;
BA;2921203;MIGUEL CALMON;010;4;60;B3-6;4;S;;;;;;;;;;;;;
